hrhhid2,gestfips,prtage,pesex,peeduca,hefaminc,pemlr,ptdtrace,pwprmwgt,pelaptop,pemphone,peinhome,peemail,pefinanc,peegovts,peedtrai
16011,48,24,1,42,10,1,2,16426.8111,1,1,1,1,1,2,1
16011,48,30,2,43,15,1,1,11631.5314,1,1,1,1,1,1,2
15011,48,64,2,39,9,5,1,9745.952,2,1,1,1,2,2,2
16011,48,30,2,39,1,1,1,9597.4809,2,1,1,1,1,2,2
16011,48,46,1,34,11,1,1,16623.1825,2,1,1,2,2,2,2
15011,48,54,2,39,11,1,1,10612.1047,2,2,2,1,2,2,2
15011,48,44,1,39,15,1,1,8386.2766,2,1,1,2,2,2,2
16011,48,21,2,41,9,1,2,17635.8687,1,1,1,1,1,2,1
16011,48,64,2,39,12,5,1,7512.4132,1,1,1,1,1,1,2
16011,48,34,1,39,14,1,1,10527.1545,1,1,1,1,1,2,2
16011,48,63,2,40,12,1,1,7512.4132,1,1,1,1,1,1,2
16011,48,23,2,39,15,1,1,20853.1103,1,1,1,1,1,2,2
15012,48,43,2,43,11,1,2,11624.5829,1,1,1,1,1,1,2
15011,48,57,2,44,15,5,2,8117.0583,1,1,1,1,1,2,1
16011,48,54,1,40,16,1,2,9993.6796,1,1,1,1,1,1,2
16011,48,28,2,44,14,1,2,8498.6881,1,1,1,1,1,1,2
16011,48,66,1,43,13,5,1,6813.5171,1,1,1,1,1,2,1
15011,48,59,2,39,13,1,1,7547.3179,2,1,1,1,1,1,2
16011,48,29,2,39,14,1,1,10875.8712,1,1,1,1,1,2,2
16011,48,78,2,44,16,5,1,5351.3,1,1,1,1,2,2,2
15011,48,25,2,40,13,1,1,10183.4302,2,1,1,1,1,1,2
16011,48,27,2,40,6,7,1,11881.2706,2,1,1,1,1,2,2
16011,48,69,2,35,8,6,1,6481.3501,2,1,1,1,1,2,2
16011,48,35,1,40,9,1,2,9196.3169,1,1,1,1,1,2,2
15011,48,57,1,39,12,1,2,6383.7395,1,1,1,1,2,2,2
16011,48,37,1,41,9,1,1,9413.4673,1,1,1,1,1,1,2
16011,48,36,2,39,11,1,2,13095.2236,1,1,1,1,1,2,2
16011,48,51,2,43,14,2,1,11848.7401,2,1,1,1,2,1,2
16011,48,45,2,33,7,1,1,9378.8474,2,1,1,2,2,2,2
16011,48,65,1,39,10,5,1,6095.7527,2,1,1,1,1,1,2
16011,48,30,1,43,10,1,1,11693.1738,1,1,1,1,1,1,2
16011,48,56,1,40,12,1,1,11081.7871,1,1,1,1,2,1,2
15011,48,68,2,42,9,5,1,6204.1764,1,1,1,1,1,2,1
16011,48,47,2,42,16,1,1,9880.3624,1,1,1,1,1,1,1
16011,48,30,1,41,15,1,1,13934.0273,2,1,1,1,2,2,2
15011,48,41,1,42,12,1,1,9539.118,2,1,1,1,2,2,2
15011,48,30,2,39,13,1,1,10313.0483,1,1,1,1,1,1,2
15011,48,76,1,40,8,5,1,6059.6716,1,1,1,1,1,2,1
15011,48,69,1,42,10,1,1,7032.9384,1,1,1,1,2,1,2
15011,48,43,2,44,16,7,4,11030.4518,1,1,1,1,1,1,2
15011,48,73,1,44,13,5,1,6895.4422,1,1,1,1,1,2,1
15011,48,62,1,44,15,1,1,8041.1764,1,1,1,1,1,2,2
15011,48,47,1,35,11,1,1,11683.5358,1,1,1,1,1,1,2
15011,48,27,1,40,9,4,2,14944.1577,1,1,1,1,1,1,2
15012,48,26,1,42,13,1,1,9061.776,1,1,1,1,1,2,1
15011,48,30,1,39,12,1,1,13212.5942,2,1,1,1,2,2,2
15012,48,47,2,33,7,7,1,12074.3279,2,1,1,1,2,2,1
15011,48,68,1,46,15,5,2,4346.0302,1,1,1,1,1,2,1
15011,48,66,2,43,10,5,2,6099.2976,1,1,1,1,2,1,2
15011,48,46,2,44,16,7,2,7012.3628,2,1,1,1,1,1,2
16011,48,39,1,40,16,1,1,9605.4914,1,1,1,1,1,1,1
16011,48,69,1,39,12,5,1,6766.9752,2,1,1,2,2,2,2
16011,48,36,2,42,16,1,1,11383.0778,2,1,1,1,1,1,1
16011,48,28,1,43,16,1,1,9054.4018,1,1,1,1,1,1,1
16011,48,85,2,40,8,7,1,7020.0136,2,1,1,1,2,2,2
16011,48,54,1,40,15,1,2,10149.1898,1,1,1,1,1,2,2
16011,48,39,1,43,15,1,4,9511.1849,1,1,1,1,1,2,2
16011,48,72,2,40,10,5,2,5492.6086,2,1,1,2,2,2,2
16011,48,73,2,42,9,7,1,8690.0144,1,1,1,2,2,2,2
16011,48,53,1,39,13,6,2,9993.6796,1,1,2,2,2,2,2
16011,48,74,2,39,7,1,1,6528.4565,1,1,1,1,1,1,2
16011,48,60,1,42,16,1,1,8905.9206,1,1,1,1,1,2,2
15011,48,61,2,44,16,1,1,11259.7136,1,1,1,1,1,1,2
15011,48,54,1,45,4,7,1,9412.4009,1,1,1,1,2,2,2
15011,48,67,1,44,16,1,1,7723.2652,1,1,1,1,1,1,2
16011,48,36,1,44,16,1,4,9752.7178,1,1,1,1,1,2,2
16011,48,36,1,44,15,1,1,10380.8864,1,1,1,1,1,1,2
16011,48,39,1,43,15,1,1,10414.1332,1,1,1,1,1,1,1
16011,48,37,1,43,16,1,1,10380.8864,1,1,1,1,1,1,1
15011,48,39,1,43,16,1,1,9949.925,1,1,1,1,1,1,1
15011,48,23,2,39,12,1,1,23137.6438,1,1,1,1,1,1,1
16011,48,80,2,40,9,5,1,5351.3,1,1,1,1,1,2,2
16011,48,50,1,40,13,1,1,8624.087,1,1,1,1,1,1,1
15011,48,67,2,40,6,1,7,7660.4855,1,1,1,1,1,1,1
16011,48,32,1,42,7,7,1,8171.9281,2,1,1,1,1,1,1
16011,48,21,1,41,9,1,1,17574.7402,2,1,1,1,2,2,1
15011,48,34,1,43,11,1,1,9132.4906,1,1,1,1,1,1,1
15011,48,35,2,43,11,1,1,8438.2134,1,1,1,1,1,2,2
16011,48,43,2,35,8,6,1,12986.3367,2,1,1,1,2,2,1
15011,48,77,2,41,11,5,1,7316.2493,2,1,1,1,1,1,2
15012,48,17,2,39,3,7,1,15696.0505,1,1,1,1,2,1,1
15011,48,47,2,39,11,1,4,10476.3364,1,2,1,1,1,2,1
15011,48,29,1,42,14,1,4,13339.884,1,1,1,1,1,2,2
16011,48,48,2,42,15,1,1,9939.4532,1,1,1,1,1,1,1
16011,48,74,1,36,11,5,1,7816.7553,2,1,1,2,2,2,2
16011,48,25,1,40,14,1,2,9199.0699,2,1,1,1,1,1,2
16011,48,44,2,43,15,1,4,10915.6943,1,1,1,1,1,2,1
15011,48,59,2,43,10,5,1,9094.0356,2,1,1,1,1,2,2
16011,48,72,1,40,10,5,1,7036.3372,1,1,1,1,1,2,2
15011,49,58,2,40,15,1,1,3416.669,1,1,1,1,1,1,1
15011,49,32,1,39,14,7,1,3091.3201,2,2,1,1,1,1,2
16011,49,47,1,44,13,1,1,3800.7028,1,1,1,1,1,2,1
15011,49,51,1,44,16,1,1,3830.8316,1,1,1,1,1,1,1
15011,49,40,1,39,15,1,6,2894.8183,2,1,1,1,1,2,2
15011,49,31,2,39,15,1,1,3223.7964,1,1,1,1,1,1,1
16011,49,48,1,40,15,1,7,5338.0244,1,1,1,1,1,2,1
16011,49,33,2,43,16,1,1,3171.2346,1,1,1,1,1,1,1
16011,49,67,2,39,14,5,1,2247.4408,1,1,1,2,2,2,2
16011,49,59,2,40,16,5,2,3143.7655,1,1,1,1,1,2,2
16011,49,31,1,39,14,1,1,3041.4533,1,1,1,1,2,1,2
16011,49,21,1,42,11,1,1,8395.9879,1,1,1,1,1,2,1
16011,49,29,2,43,15,1,1,3354.5491,1,1,1,1,1,1,1
15011,49,36,1,41,14,1,3,4791.7775,2,2,1,1,1,2,2
16011,49,52,1,37,15,1,7,2456.9542,2,1,1,1,1,1,2
16011,49,34,2,38,13,1,1,3223.7639,1,1,1,1,1,2,1
15011,49,75,2,39,14,5,1,2633.3592,2,1,1,1,1,2,1
15011,49,61,2,43,15,1,1,3274.9739,1,1,1,1,1,1,1
16011,49,44,2,39,5,6,1,2894.2356,1,1,1,1,1,1,2
15011,49,40,1,40,12,1,1,2850.4662,1,1,1,1,1,1,2
15011,49,65,2,42,12,5,1,2735.7896,1,1,1,1,1,2,2
15011,49,44,2,43,15,1,4,3397.8043,1,1,1,1,1,1,1
15011,49,71,2,43,14,5,1,2967.8845,2,1,1,1,1,1,2
15011,49,63,1,40,13,1,1,3385.587,2,1,1,1,1,2,2
15011,49,28,2,40,8,1,1,3135.4203,1,1,1,1,1,2,1
15012,49,23,2,39,9,1,1,7137.8756,1,1,1,1,1,2,2
15011,49,37,2,39,15,1,1,3347.5171,1,1,1,1,1,1,2
15011,49,38,2,40,14,1,1,3387.5936,2,1,2,1,1,1,2
15011,49,42,1,43,13,1,1,4017.8707,2,1,1,1,1,2,2
15011,49,29,2,43,15,1,1,3661.8569,1,1,1,1,1,1,1
16011,49,48,2,44,16,1,1,3780.9426,1,1,1,1,1,1,2
16011,49,33,2,44,16,7,1,3757.3266,1,1,1,1,1,1,2
16011,49,44,2,40,12,1,1,3224.9898,1,1,1,1,1,1,2
16011,49,62,1,43,14,1,1,3702.8332,2,1,1,1,2,2,2
16011,49,54,1,43,16,1,1,3386.4264,2,1,1,1,1,1,2
16011,49,39,2,39,12,7,1,2601.1671,1,1,1,1,1,1,2
16011,49,37,2,44,15,7,4,2885.9433,1,1,1,1,1,1,2
16011,49,50,2,37,13,1,1,4172.3497,1,1,1,1,1,2,2
16011,49,63,2,39,11,1,1,3566.9613,2,1,1,1,1,1,2
16011,49,45,2,39,16,1,1,4334.7963,1,1,1,1,1,1,2
16011,49,48,2,42,10,1,1,3810.472,2,1,1,1,1,1,2
16011,49,37,1,39,7,1,9,4179.8053,2,1,1,1,1,2,2
15011,49,75,1,40,10,5,1,2198.0827,1,1,1,1,1,2,2
15011,49,24,1,39,12,1,1,6927.6293,1,1,1,1,1,2,2
15011,49,15,2,35,14,7,1,5427.9836,1,1,1,1,1,2,1
15011,49,44,1,42,16,1,1,3338.2064,1,1,1,1,1,1,1
16011,49,79,2,39,5,5,1,2583.1888,2,1,1,2,2,2,2
16011,49,24,2,37,1,7,1,6253.8832,2,1,1,1,2,2,2
15011,49,31,2,43,15,1,1,3819.6028,1,1,1,1,1,1,1
15011,49,30,2,40,14,1,1,3223.7964,2,1,1,1,1,2,2
15011,49,50,1,43,16,1,1,3442.5551,1,1,1,1,1,1,2
15011,49,49,2,46,16,1,1,3961.2432,1,1,1,1,1,1,1
15011,49,38,2,43,13,1,1,2730.8112,2,1,1,1,1,1,2
15012,49,34,2,40,14,1,1,3001.1574,2,1,1,1,1,2,1
15011,49,15,1,35,16,7,1,6463.4425,1,1,1,1,1,2,1
15011,49,18,2,37,14,4,1,6241.4307,2,1,1,2,1,2,2
15011,49,47,1,44,16,1,1,4288.2394,1,1,1,1,1,2,1
15011,49,57,1,40,12,1,1,3805.9345,1,1,1,1,1,1,1
15011,49,69,1,42,14,5,1,2886.6911,1,1,1,2,1,1,2
15012,49,58,1,46,14,1,1,3766.6667,1,1,1,1,1,2,1
15011,49,41,2,43,11,7,1,3931.9148,1,1,1,1,1,1,2
15011,49,22,1,40,6,7,1,8535.1478,1,1,1,1,1,1,2
15011,49,21,1,40,4,1,1,8535.1478,1,1,1,1,1,2,1
16011,49,70,1,41,16,1,1,3364.6876,1,1,1,1,2,2,2
16011,49,22,1,39,15,1,1,6541.0208,2,1,1,1,1,2,2
16011,49,35,1,44,14,1,1,4172.8473,1,1,1,1,1,1,1
16011,49,47,1,43,16,1,4,3877.4851,1,1,1,1,1,1,2
16011,49,39,2,43,15,7,1,3292.938,1,1,1,1,1,1,2
15011,49,49,1,39,15,1,1,3870.0512,1,1,1,1,1,1,2
15011,49,25,2,39,15,1,1,3410.1493,1,1,2,1,1,1,2
15011,49,58,2,40,15,7,1,3453.4285,2,1,1,1,1,1,2
16011,49,60,1,40,8,6,1,3702.8332,2,1,1,1,1,1,2
15011,49,47,1,43,16,7,1,4604.7598,1,1,1,1,1,1,1
16011,49,38,2,43,15,1,1,3292.938,1,1,1,1,1,2,1
15011,53,41,1,39,13,1,1,6466.5748,2,1,1,1,1,1,2
15011,53,44,1,39,15,1,1,4544.9597,2,1,1,1,1,1,2
16011,53,70,2,41,11,5,1,4061.941,2,1,1,1,1,1,2
15012,53,25,1,42,15,1,1,5437.0134,1,1,1,1,1,2,1
16011,53,50,1,33,14,4,1,9088.9932,1,1,1,1,1,1,2
15011,53,46,1,39,14,1,1,8653.5031,1,1,1,1,1,1,2
16011,53,74,2,40,13,5,1,5950.3596,2,1,1,1,1,1,2
16011,53,15,2,36,16,7,1,11209.602,1,1,1,1,2,2,2
16011,53,67,1,40,9,5,1,5234.3028,1,1,1,1,1,2,2
16011,53,31,2,39,11,1,1,6796.5952,2,1,2,1,2,2,2
16011,53,39,2,43,10,1,1,5174.0264,1,1,1,1,1,1,1
15011,53,48,2,40,4,6,3,10127.8001,2,2,1,1,1,1,2
16011,53,52,1,39,8,5,1,7315.8501,1,1,1,1,1,2,2
16011,53,45,2,43,16,1,1,6821.0562,1,1,1,1,1,1,2
16011,53,60,1,44,16,1,2,10094.9717,1,1,1,1,1,1,2
15011,53,56,2,39,12,1,1,8253.4955,2,1,1,1,1,2,1
15011,53,61,2,40,11,1,1,7662.2154,1,1,2,1,1,1,1
16011,53,22,1,33,14,1,1,14863.978,1,1,1,1,1,1,1
15011,53,21,1,40,16,1,1,12192.8597,1,1,1,1,1,2,1
15012,53,33,2,43,15,1,1,5425.3512,1,1,1,1,1,2,2
15012,53,46,2,43,16,1,2,9491.3273,1,1,1,1,1,2,1
15011,53,36,2,41,2,6,1,5640.5174,1,1,1,1,1,2,2
15011,53,49,1,42,16,1,4,6093.1833,1,1,1,1,1,1,2
15011,53,55,1,43,15,1,1,7753.6794,1,1,1,1,1,1,2
15011,53,85,2,40,10,5,1,5054.8744,2,1,1,1,1,2,2
15012,53,32,1,46,16,1,1,6452.0258,1,1,1,1,1,1,2
15011,53,61,2,43,14,1,1,5979.9068,1,1,1,1,2,2,2
16011,53,34,1,43,16,1,4,7115.6587,1,1,1,1,1,1,1
16011,53,53,1,44,16,1,1,7166.099,2,1,1,1,1,1,2
16011,53,50,2,44,16,1,1,8378.8618,1,1,1,1,1,1,1
16011,53,40,2,43,16,1,1,5483.9789,1,1,1,1,1,1,1
16011,53,17,1,37,16,7,4,11385.6037,1,1,1,1,2,2,2
16011,53,15,1,36,11,1,1,13970.6317,2,1,1,1,1,2,2
16011,53,37,1,41,15,1,1,5384.7593,1,1,1,1,1,1,1
16011,53,61,2,43,16,1,1,5876.1067,1,1,1,1,1,1,1
16011,53,26,1,40,12,1,2,9497.3582,1,1,1,1,1,1,1
16011,53,25,1,43,16,1,1,8172.0019,1,1,1,1,1,2,2
16011,53,40,2,43,12,1,1,5462.8396,1,1,1,1,1,2,2
16011,53,34,1,38,13,1,4,7115.6587,2,1,2,1,2,2,2
16011,53,41,1,43,16,1,1,4930.6996,1,1,1,1,1,1,2
16011,53,25,2,43,16,1,1,6611.7286,1,1,1,1,1,1,2
15011,53,76,1,40,12,1,1,5028.8527,2,2,2,1,1,1,1
16011,53,39,1,43,16,1,1,5836.1969,1,1,1,1,1,1,1
16011,53,74,1,45,13,1,1,5028.1724,2,2,2,1,1,1,1
16011,53,31,2,40,6,1,7,5984.2224,1,1,1,1,2,2,1
15011,53,62,2,43,14,1,2,9543.38,1,1,1,1,1,1,1
15012,53,48,2,39,14,7,1,7663.7197,1,1,1,1,2,2,1
16011,53,39,2,42,11,1,1,5521.2432,2,1,1,1,1,2,2
16011,53,28,2,39,14,1,1,7937.99,1,1,1,1,1,1,2
16011,53,31,1,41,14,1,4,7143.1937,1,1,1,1,1,1,1
15011,53,25,1,40,14,1,1,7309.2921,1,1,1,1,1,1,1
15011,53,50,1,40,15,6,1,7138.2551,2,1,1,1,2,2,2
16011,53,50,2,43,15,1,1,7589.3012,1,1,1,1,1,2,2
15011,53,49,1,44,15,1,4,7070.4822,1,1,1,1,1,1,1
15011,53,28,1,39,9,1,1,7035.3993,2,1,1,1,1,1,2
15012,53,37,1,43,15,1,1,7056.7379,1,1,1,1,1,2,2
16011,53,34,1,40,13,1,4,11911.7528,1,1,1,1,1,2,2
16011,53,64,1,44,15,1,1,7903.3437,1,1,1,1,1,1,2
16011,53,44,2,42,14,1,1,5483.9789,1,1,1,1,1,2,2
15011,53,41,2,44,16,1,1,5055.1286,1,1,1,1,1,2,2
15011,53,74,2,44,6,5,1,4149.8329,2,1,1,1,2,2,2
16011,53,34,2,41,14,1,1,7121.0136,1,1,1,1,1,2,2
16011,53,34,1,42,16,1,1,7721.1087,1,1,1,1,1,1,2
16011,53,16,1,36,1,7,1,10439.7315,2,1,1,2,2,2,1
15011,55,38,2,43,15,1,1,7035.4194,1,1,1,1,1,1,2
15011,55,69,1,43,8,5,1,5689.2616,1,1,1,1,1,1,2
15011,55,70,2,40,8,5,1,5409.1416,2,2,2,2,2,2,2
15011,55,42,1,39,11,1,1,7260.9529,2,1,1,1,1,2,2
15011,55,15,1,34,12,7,1,11922.1126,1,1,1,1,2,2,1
15011,55,72,1,43,13,5,1,5858.1734,2,1,1,1,2,1,1
15011,55,71,2,43,7,1,1,4613.9461,2,1,1,1,2,2,2
16011,55,40,1,39,11,1,1,6945.2887,1,1,1,1,2,1,2
15012,55,49,1,42,15,1,1,9162.2226,2,1,2,1,1,2,1
15011,55,21,1,40,15,1,1,17144.484,1,1,1,1,2,2,1
15011,55,35,2,44,15,1,1,6749.4881,1,1,1,1,1,2,1
15011,55,67,1,41,6,6,1,5875.4327,2,1,1,2,2,2,2
15011,55,69,1,39,11,5,1,5683.7995,1,1,1,1,1,1,2
16011,55,52,2,43,16,1,1,7295.9734,1,1,1,1,1,1,2
15011,55,44,2,40,12,1,1,8838.9066,1,1,1,1,1,1,1
15011,55,44,1,40,14,1,1,6547.1194,1,1,1,1,1,1,1
16011,55,30,1,42,13,1,1,5488.1848,2,1,2,1,1,2,2
16011,55,53,1,39,15,1,1,6962.4472,2,1,1,1,1,1,2
16011,55,67,1,45,9,5,1,4962.9641,1,1,1,1,2,2,2
16011,55,57,2,39,10,6,1,4947.1833,2,1,1,1,1,2,2
15011,55,64,2,39,9,5,1,5736.8271,1,1,1,2,2,2,2
15011,55,74,2,39,11,5,1,4238.6852,1,1,1,1,2,2,2
15011,55,22,2,39,8,1,1,24714.8867,1,1,1,1,1,2,1
15011,55,61,2,39,15,7,4,6738.4118,2,1,1,1,2,2,2
15011,55,32,2,42,16,1,2,14027.4292,2,1,1,1,1,1,1
15011,55,69,2,41,14,1,1,4277.247,2,1,1,1,2,2,2
15011,55,39,2,43,12,1,1,7320.1798,1,1,1,1,1,2,2
16011,55,30,2,45,16,1,1,6447.1812,1,1,1,1,1,2,2
16011,55,62,1,39,11,1,1,7789.1641,1,1,1,1,2,2,2
16011,55,53,2,43,11,1,1,7889.977,1,1,1,1,1,1,2
15011,55,76,2,43,11,1,1,4191.1948,1,2,1,1,2,2,2
15011,55,64,2,39,10,5,1,6174.6038,2,1,1,1,1,2,2
15011,55,71,1,40,16,1,1,4818.5391,1,1,1,1,1,2,2
15011,55,49,2,42,11,1,1,7349.2557,1,1,1,1,2,2,2
15011,55,60,2,44,16,5,3,10103.9901,1,1,1,1,1,2,2
16011,55,65,1,39,7,5,1,4962.9641,2,2,1,2,2,2,2
15011,55,67,1,43,14,5,1,5875.4327,1,1,1,1,1,1,2
15012,55,21,1,40,11,1,1,9778.3673,1,1,1,1,1,1,1
16011,55,50,1,39,14,1,1,6522.3139,2,1,1,1,1,2,2
15011,55,67,1,39,16,5,1,5302.8693,1,1,1,1,2,1,2
15011,55,63,1,39,10,5,1,6189.4453,2,1,1,2,2,2,2
16011,55,25,1,43,16,1,1,7999.3255,1,1,1,1,1,1,2
16011,55,51,2,39,15,1,1,7584.5337,2,1,1,1,1,1,2
16011,55,39,2,40,4,7,7,10351.1167,2,1,1,1,2,2,2
15011,55,50,1,40,15,2,1,7578.981,1,1,1,1,1,1,2
16011,55,69,2,35,4,6,1,4808.6304,2,1,1,2,2,2,2
16011,55,40,2,44,14,1,1,7047.457,1,1,1,1,1,2,2
15011,55,25,2,39,12,1,1,8685.4663,1,1,1,1,1,2,2
16011,55,61,1,40,15,1,1,6319.6533,1,1,1,1,1,1,1
16011,55,57,2,43,16,1,1,5553.711,1,1,1,1,1,1,1
15011,55,37,2,44,16,1,1,7935.926,1,1,1,1,1,2,1
16011,55,25,2,43,13,1,1,9387.4424,1,1,1,1,1,2,1
15011,55,49,1,38,10,1,1,7922.316,1,1,2,1,2,1,2
16011,55,66,2,43,9,1,1,4747.221,2,1,1,1,1,1,2
16011,55,63,2,40,12,1,1,5603.3414,1,1,1,1,1,2,2
16011,55,75,1,39,9,5,1,5057.55,2,1,1,2,2,2,2
16011,55,59,2,39,14,1,1,6760.2573,1,1,1,1,1,2,2
15011,55,16,1,36,16,1,1,8427.766,1,1,1,1,1,1,2
15011,55,29,1,41,11,1,1,4912.794,1,1,1,1,1,2,2
15011,55,39,1,43,11,1,1,6783.7983,1,1,1,1,2,2,2
16011,55,38,2,44,16,1,1,5741.4008,1,1,1,1,2,2,2
16011,55,76,2,40,12,5,1,4123.1919,1,1,1,1,2,2,2
16011,55,77,2,43,7,5,1,4123.1919,1,2,1,1,2,1,2
16011,56,59,2,44,15,1,1,574.2162,2,1,1,1,1,2,1
16011,56,18,1,39,8,1,1,1628.0495,2,2,1,1,1,1,2
16011,56,15,1,34,8,1,1,1220.8248,1,1,1,1,1,2,2
15011,56,64,1,39,8,5,1,637.3251,1,2,1,1,2,1,2
15011,56,71,1,42,11,5,1,451.9078,2,2,1,2,2,2,2
16011,56,44,1,40,14,1,1,1037.1976,1,1,1,1,2,2,1
15011,56,77,1,40,12,5,1,552.2809,2,1,1,1,1,2,1
15011,56,68,2,39,14,5,1,487.2173,2,1,1,1,1,2,2
16011,56,79,1,39,7,5,1,426.9395,2,1,1,1,1,2,2
16011,56,63,1,43,14,1,1,524.317,2,1,2,1,2,2,1
15011,56,50,2,40,12,1,3,815.3334,1,1,1,1,1,2,2
15011,56,55,1,39,10,1,1,614.8102,2,1,1,1,1,1,2
15011,56,43,1,39,11,1,1,740.1325,1,1,1,1,1,2,1
15011,56,72,1,34,13,1,1,457.1991,2,1,2,1,1,1,2
16011,56,42,2,43,3,7,1,779.8432,2,2,2,1,2,2,2
15011,56,61,2,39,5,5,1,609.1211,2,1,1,1,2,2,2
15011,56,54,1,39,14,1,1,1038.3748,2,1,2,1,1,1,2
16011,56,63,2,43,16,5,1,488.569,2,1,2,1,1,2,1
16011,56,45,1,46,12,1,1,658.198,2,1,1,1,2,2,2
16011,56,57,2,40,12,1,1,575.6198,1,1,1,1,1,1,1
16011,56,64,1,43,9,5,1,590.2886,2,1,1,1,1,1,2
16011,56,50,1,39,13,1,1,639.0692,1,1,1,1,2,2,2
16011,56,34,1,41,14,1,1,957.0475,2,1,1,1,2,2,2
16011,56,33,1,39,12,1,1,957.0475,2,1,1,1,2,2,2
16011,56,80,1,44,10,5,2,474.7536,2,1,1,1,1,2,2
15011,56,34,1,39,15,1,1,712.9716,1,1,2,1,1,2,2
16011,56,31,1,43,15,1,1,1074.151,1,1,1,1,1,2,2
16011,56,26,1,39,12,1,1,925.7788,2,1,1,1,1,2,2
15011,56,54,2,43,14,1,1,619.5594,1,1,1,1,1,2,2
16011,56,43,2,39,13,4,1,657.7996,1,1,1,1,1,2,2
15011,56,68,1,43,14,5,1,408.9825,1,1,1,1,2,2,2
16011,56,54,1,41,6,6,1,568.5195,1,1,1,1,1,2,2
15011,56,16,1,36,16,7,1,1580.0417,1,1,1,1,1,1,1
15011,56,77,1,39,12,5,1,372.4782,2,1,1,2,2,2,2
16011,56,23,1,44,10,1,1,1807.6946,1,1,1,1,1,1,2
16011,56,21,1,39,11,7,1,1807.6946,1,1,1,1,1,2,2
16011,56,73,2,40,9,5,1,490.3588,2,2,1,1,1,2,2
16011,56,55,1,39,16,1,1,467.0627,1,1,1,1,1,2,2
16011,56,21,1,37,12,1,1,1597.5452,2,1,1,1,1,2,2
16012,56,39,1,39,13,1,1,917.2514,2,1,2,1,1,2,2
16011,56,75,1,44,14,5,1,363.391,1,1,1,1,2,2,2
15011,56,69,2,43,10,5,1,459.4753,2,1,1,1,1,2,2
15011,56,66,2,39,7,5,1,385.1357,2,1,1,1,2,2,2
16111,2,71,1,43,14,5,1,1013.7183,2,1,1,1,1,1,2
16111,2,50,1,44,16,1,1,1261.6287,1,1,1,1,1,1,2
16111,2,22,2,43,11,1,1,2176.987,1,1,1,1,1,2,1
16111,2,67,2,40,14,5,1,776.3569,2,1,1,1,2,2,2
16111,2,58,1,39,14,2,1,1348.9444,1,1,1,1,1,1,1
15111,2,23,2,43,11,2,1,2328.3777,1,1,1,1,1,1,1
16111,2,63,2,40,12,7,1,826.9341,1,1,1,1,2,2,2
16111,2,54,1,43,15,1,1,1462.9768,1,1,1,1,1,1,1
16111,2,43,1,43,16,1,1,1072.1049,1,1,1,1,1,1,2
15111,2,80,1,39,12,5,1,995.8316,1,1,1,1,2,2,2
15111,2,63,2,38,4,5,7,1189.7742,2,1,1,2,2,2,2
15111,4,53,2,40,16,1,1,11084.1576,2,1,2,2,2,2,2
15111,4,54,1,40,7,6,1,7765.5674,2,1,1,1,1,1,2
16111,4,60,2,43,16,1,4,7070.0575,2,1,1,1,2,2,2
16111,4,64,2,40,15,5,1,7091.0493,1,1,1,1,1,1,2
16111,4,39,2,43,16,1,1,10083.1671,1,1,2,1,1,2,2
16111,4,50,1,43,16,1,4,8324.8852,1,1,1,1,2,2,2
16111,4,85,2,42,11,5,1,5765.4475,2,1,1,1,2,2,2
15111,4,37,2,43,16,1,1,11947.0923,1,1,1,1,1,1,2
15111,5,41,2,39,10,1,2,5155.5756,1,2,1,1,1,2,2
16111,5,23,2,40,1,1,1,6193.3025,1,1,1,1,1,1,2
15111,5,47,2,43,6,1,1,2342.7298,1,1,2,1,1,1,2
15111,5,19,2,39,15,1,1,4909.7856,2,1,1,1,1,2,2
16111,5,80,2,36,11,5,1,1716.8709,2,1,1,2,2,2,2
15111,5,80,2,40,6,5,1,1955.816,1,1,1,1,1,1,1
16111,5,85,2,39,5,5,1,1860.7681,1,1,1,1,1,2,2
16111,5,28,1,43,12,1,1,3309.5383,1,1,1,1,1,2,2
16111,5,58,2,39,13,1,1,2855.2168,1,1,1,1,1,2,2
15111,5,73,1,40,16,1,1,1854.7576,2,1,1,1,2,2,2
15111,5,60,2,41,16,5,1,2979.9189,1,1,1,1,1,1,2
15111,5,55,2,39,8,1,2,2286.9832,2,1,1,1,1,2,2
16111,5,52,1,39,8,1,1,2170.7798,1,1,1,1,2,2,2
16111,5,44,1,44,16,1,1,2947.0462,1,1,1,1,1,2,2
16111,5,65,2,40,5,5,2,2007.8552,2,1,1,2,2,2,2
15111,5,41,1,44,15,1,2,2921.3331,1,1,1,1,1,2,2
15111,5,69,2,44,15,5,1,2655.139,1,1,1,1,1,1,2
16111,5,33,2,43,8,1,1,2792.4987,1,1,1,2,1,1,2
15111,5,66,1,39,14,6,1,2035.7003,2,1,1,2,2,2,2
15111,5,32,2,43,1,7,1,2453.247,1,1,1,2,2,2,2
15111,5,27,2,44,15,1,1,3267.8692,1,1,1,1,1,2,2
15111,5,55,2,44,11,1,1,2860.5114,1,1,1,1,1,1,2
16111,5,57,2,39,9,5,1,2679.4043,1,1,1,2,2,2,2
15111,5,73,1,43,14,1,1,2032.6648,1,1,1,1,1,1,2
15111,5,49,2,39,12,1,2,2613.1867,2,1,1,1,1,2,2
15111,5,41,2,43,14,1,2,5040.9142,1,1,1,2,1,1,2
